07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Flagstaff,10581,Open,In-Store,51.29,50.9,0.0076620825147347,11,10.0,0.1,4.662727272727273,54.89,0.0,11.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Glendale,10179,Open,In-Store,72.5,81.44,-0.1097740667976424,14,16.0,-0.125,5.178571428571429,76.86,0.0,14.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Glendale,10179,Open,Online,26.13,20.36,0.2833988212180746,5,4.0,0.25,5.226,27.45,0.0,5.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Henderson,10219,Open,In-Store,110.16,45.81,1.404715127701375,24,9.0,1.6666666666666667,4.59,119.76,0.0,24.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Hillcrest,10072,Open,In-Store,20.64,20.36,0.0137524557956778,4,4.0,0.0,5.16,21.96,0.0,4.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Hillcrest,10072,Open,Online,36.0,10.18,2.536345776031434,8,2.0,3.0,4.5,43.92,0.0,8.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Huntington Beach,10399,Open,In-Store,26.13,10.18,1.5667976424361494,5,2.0,1.5,5.226,27.45,0.0,5.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Irvine,10614,Open,In-Store,62.13,10.18,5.103143418467584,13,2.0,5.5,4.77923076923077,76.86,-5.49,14.0,-1.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Jamboree,10231,Open,In-Store,57.75,35.63,0.6208251473477406,11,7.0,0.5714285714285714,5.25,60.39,0.0,11.0,0.0
07/12/26,VISTA HERMOSA,Grocery Frozen,Flatbreads,Tortillas,Traditional Corn,86108000031,B07DRKN1TY,TORTILLAS CORN 10CT,8.5,OZ,Southern Pacific,Jamboree,10231,Open,Online,27.72,0.0,,6,0.0,,4.62,30.36,0.0,6.0,0.0
